▲ Next.js 16.1.1 (webpack)
- Local:         http://localhost:3000
- Network:       http://10.35.12.32:3000
- Environments: .env.local
- Experiments (use with caution):
  · optimizePackageImports

✓ Starting...
✓ Ready in 6.2s
 GET /api/auth/session 200 in 16ms (compile: 5ms, render: 11ms)
 GET /api/auth/session 200 in 12ms (compile: 3ms, render: 8ms)
 GET / 200 in 56ms (compile: 9ms, render: 47ms)
 GET /api/auth/session 200 in 13ms (compile: 4ms, render: 9ms)
 GET / 200 in 199ms (compile: 5ms, render: 194ms)
 GET /legal/privacy 200 in 1319ms (compile: 853ms, render: 466ms)
 GET /blog/unknown-recovery-topic 404 in 1313ms (compile: 844ms, generate-params: 3ms, render: 468ms)
 GET /blog/finger-stiff-after-cast-removal 200 in 1968ms (compile: 1488ms, generate-params: 20ms, render: 479ms)
 GET /api/auth/session 200 in 179ms (compile: 144ms, render: 35ms)
 GET /api/auth/session 200 in 2.0s (compile: 1849ms, render: 152ms)
 GET /legal/terms 200 in 2.2s (compile: 1919ms, render: 282ms)
 GET /this-route-does-not-exist 404 in 1599ms (compile: 1490ms, render: 110ms)
 GET /sign-in 200 in 100ms (compile: 18ms, render: 82ms)
 GET /onboarding 307 in 162ms (compile: 17ms, render: 144ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 94ms (compile: 6ms, render: 88ms)
 POST /api/auth/_log 200 in 17ms (compile: 7ms, render: 10ms)
 GET /api/auth/session 200 in 20ms (compile: 10ms, render: 10ms)
 GET /legal/refund 200 in 187ms (compile: 18ms, render: 169ms)
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 8ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 61ms (compile: 5ms, render: 57ms)
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 9ms)
 GET /api/auth/session 200 in 16ms (compile: 8ms, render: 8ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 146ms (compile: 5ms, render: 141ms)
 GET /api/auth/providers 200 in 2.2s (compile: 1999ms, render: 197ms)
 GET /api/auth/session 200 in 2.2s (compile: 2.0s, render: 200ms)
 GET /api/auth/csrf 200 in 21ms (compile: 8ms, render: 13ms)
 POST /api/auth/callback/dev-login 200 in 32ms (compile: 13ms, render: 19ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 1996ms (compile: 1672ms, render: 323ms)
 GET /legal/disclaimer 200 in 3.0s (compile: 2.7s, render: 328ms)
 GET /onboarding 200 in 201ms (compile: 25ms, render: 176ms)
 GET /api/auth/session 200 in 26ms (compile: 18ms, render: 9ms)
 GET /api/auth/providers 200 in 39ms (compile: 3ms, render: 36ms)
 GET /api/auth/csrf 200 in 29ms (compile: 5ms, render: 24ms)
 POST /api/auth/callback/dev-login 200 in 22ms (compile: 5ms, render: 17ms)
 GET /api/auth/session 200 in 15ms (compile: 6ms, render: 9ms)
 GET /api/auth/session 200 in 30ms (compile: 15ms, render: 15ms)
 GET /api/auth/session 200 in 30ms (compile: 16ms, render: 14ms)
 GET /onboarding 200 in 166ms (compile: 7ms, render: 159ms)
 GET /api/auth/providers 200 in 15ms (compile: 5ms, render: 11ms)
 GET /api/auth/csrf 200 in 13ms (compile: 5ms, render: 7ms)
 POST /api/auth/callback/dev-login 200 in 20ms (compile: 5ms, render: 14ms)
 GET /onboarding 200 in 74ms (compile: 4ms, render: 70ms)
 GET / 200 in 214ms (compile: 16ms, render: 198ms)
 GET / 200 in 149ms (compile: 12ms, render: 137ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 9ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 58ms (compile: 5ms, render: 53ms)
 GET /api/auth/session 200 in 14ms (compile: 5ms, render: 9ms)
 GET /api/auth/session 200 in 15ms (compile: 5ms, render: 10ms)
 GET / 200 in 42ms (compile: 7ms, render: 35ms)
 GET / 200 in 357ms (compile: 7ms, render: 350ms)
 GET / 200 in 296ms (compile: 12ms, render: 284ms)
 GET /blog/finger-stiff-after-cast-removal 200 in 212ms (compile: 56ms, generate-params: 13ms, render: 156ms)
 GET /api/auth/session 200 in 23ms (compile: 17ms, render: 6ms)
 GET /api/auth/providers 200 in 12ms (compile: 3ms, render: 8ms)
 GET /api/auth/csrf 200 in 10ms (compile: 4ms, render: 6ms)
 POST /api/auth/callback/dev-login 200 in 12ms (compile: 3ms, render: 9ms)
 GET /onboarding 200 in 138ms (compile: 11ms, render: 126ms)
 GET /api/auth/session 200 in 18ms (compile: 4ms, render: 13ms)
 GET /api/auth/session 200 in 14ms (compile: 6ms, render: 8ms)
 GET /api/auth/session 200 in 18ms (compile: 7ms, render: 11ms)
 GET /api/auth/session 200 in 37ms (compile: 24ms, render: 13ms)
 GET /blog/unknown-recovery-topic 404 in 281ms (compile: 22ms, generate-params: 16ms, render: 259ms)
 GET /legal/privacy 200 in 181ms (compile: 62ms, render: 119ms)
 GET /this-route-does-not-exist 404 in 100ms (compile: 22ms, render: 78ms)
 GET /api/auth/session 200 in 37ms (compile: 27ms, render: 10ms)
 GET /api/auth/session 200 in 19ms (compile: 5ms, render: 14ms)
 POST /api/auth/_log 200 in 29ms (compile: 13ms, render: 17ms)
 GET /legal/terms 200 in 202ms (compile: 28ms, render: 174ms)
 GET /api/auth/session 200 in 83ms (compile: 74ms, render: 9ms)
 POST /api/auth/_log 200 in 18ms (compile: 6ms, render: 11ms)
 GET /legal/refund 200 in 131ms (compile: 23ms, render: 108ms)
 POST /api/auth/_log 200 in 11ms (compile: 4ms, render: 7ms)
 GET /legal/disclaimer 200 in 116ms (compile: 9ms, render: 107ms)
 GET /api/auth/session 200 in 10ms (compile: 3ms, render: 7ms)
